titulo|tipo_vehiculo|categoria|marca|modelo|año|precio|detalle|combustible|tipo_transmision|caja|kilometraje_km|ubicacion|tags|url_auto|tipo|pagina
Hyundai I20 2020|autos|hatchback|Hyundai|I20|2020|US$ 5,500|"Gasolina|Automática
Kilometraje:
38,177 Kms
Lima, Lima"|Gasolina|Automática||38177.0|Lima, Lima|[]|https://neoauto.com/auto/usado/hyundai-i20-2020-1848341|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=17
Volkswagen Gol 2023|autos|hatchback|Volkswagen|Gol|2023|US$ 13,000|"Gasolina|Mecánica
Kilometraje:
16,645 Kms
Arequipa, Arequipa"|Gasolina|Mecánica||16645.0|Arequipa, Arequipa|[]|https://neoauto.com/auto/usado/volkswagen-gol-2023-1844693|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=18
Kia Cerato 2015|autos|hatchback|Kia|Cerato|2015|US$ 9,800|"Dual|Mecánica
Kilometraje:
88,700 Kms
Lima, Lima"|Dual|Mecánica||88700.0|Lima, Lima|[]|https://neoauto.com/auto/usado/kia-cerato-2015-1844725|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=18
Mazda Demio 2007|autos|hatchback|Mazda|Demio|2007|US$ 4,250|"Dual|Automática
Kilometraje:
200,000 Kms
Lima, Lima"|Dual|Automática||200000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mazda-demio-2007-1844747|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=18
Volkswagen Beetle 2016|autos|hatchback|Volkswagen|Beetle|2016|US$ 20,000|"Gasolina|Automática
Kilometraje:
56,000 Kms
Lima, Lima"|Gasolina|Automática||56000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/volkswagen-beetle-2016-1846379|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=18
Bmw 120i 2016|autos|hatchback|BMW|120i|2016|US$ 14,000|"Gasolina|Mecánica
Kilometraje:
90,000 Kms
Lima, Lima"|Gasolina|Mecánica||90000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/bmw-120i-2016-1712032|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=18
Toyota Starlet 1997|autos|hatchback|Toyota|Starlet|1997|US$ 3,900|"Gas GLP|Automática
Kilometraje:
170,000 Kms
Ica, Ica"|Gas Glp|Automática||170000.0|Ica, Ica|[]|https://neoauto.com/auto/usado/toyota-starlet-1997-1847563|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=18
Chevrolet Onix 2022|autos|hatchback|Chevrolet|Onix|2022|US$ 12,900|"Gasolina|Mecánica
Kilometraje:
30,000 Kms
Huancayo, Junin"|Gasolina|Mecánica||30000.0|Huancayo, Junin|[]|https://neoauto.com/auto/usado/chevrolet-onix-2022-1847925|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=18
Hyundai I20 2015|autos|hatchback|Hyundai|I20|2015|US$ 19,000|"Gas GLP|Mecánica
Kilometraje:
190,000 Kms
Chiclayo, Lambayeque"|Gas Glp|Mecánica||190000.0|Chiclayo, Lambayeque|[]|https://neoauto.com/auto/usado/hyundai-i20-2015-1847576|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=18
Subaru Impreza Sport 2017|autos|hatchback|Subaru|Impreza Sport|2017|US$ 15,250|"Gasolina|Automática - Secuencial
Kilometraje:
38,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|38000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/subaru-impreza-sport-2017-1847662|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=18
Subaru Xv 2019|autos|hatchback|Subaru|Xv|2019|US$ 22,000|"Gasolina|Automática - Secuencial
Kilometraje:
40,000 Kms
Arequipa, Arequipa"|Gasolina|Automática|Secuencial|40000.0|Arequipa, Arequipa|[]|https://neoauto.com/auto/usado/subaru-xv-2019-1846184|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=18
Peugeot 207 2013|autos|hatchback|Peugeot|207|2013|US$ 8,300|"Gasolina|Automática - Secuencial
Kilometraje:
68,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|68000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/peugeot-207-2013-1846691|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=18
